file,sample,date,param,time,conc
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.684813,0.112467
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.703037,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.72126,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.739487,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.757738,0.1124
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.775936,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.794161,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.812387,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.830612,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.848837,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.867062,0.112467
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.885284,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.903511,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.921736,0.112467
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.93996,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.958185,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.97641,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,16.994635,0.112467
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.012857,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.031084,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.049309,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.067535,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.08576,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.103985,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.122206,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.140436,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.158659,0.112433
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.176884,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.19511,0.112467
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.213333,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.231556,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.249781,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.268009,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.286234,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.304457,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.322681,0.112433
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.340906,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.359131,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.377356,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.395607,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.413805,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.432056,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.450283,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.468479,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.486708,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.50493,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.523157,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.541378,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.559607,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.577831,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.596054,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.614283,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.632504,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.65073,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.668955,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.687204,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.705402,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.723656,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.74227,0.1125
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.760599,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.778826,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.79705,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.815273,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.8335,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.851721,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.869951,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.88817,0.112467
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.906399,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.924627,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.94285,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.961079,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.979301,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,17.997553,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.015753,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.033976,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.0522,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.070429,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.088655,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.10688,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.125103,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.143332,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.161581,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.179783,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.198009,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.216234,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.234461,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.252708,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.270908,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.28916,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.30736,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.325584,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.343811,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.362038,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.380262,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.398483,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.416712,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.434937,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.453161,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.471388,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.489609,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.507835,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.526058,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.544283,0.112533
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.56251,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.580757,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.598961,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.617184,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.635433,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.653635,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.671864,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.690086,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.708313,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.72654,0.112567
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.744762,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.762987,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.781216,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.79944,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.817667,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.83589,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.854118,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.872368,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.890566,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.908789,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.927017,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.945917,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.964506,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,18.982731,0.112767
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.000956,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.019209,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.037405,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.055632,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.073854,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.092085,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.110304,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.128529,0.1126
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.146753,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.16498,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.183205,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.201431,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.219654,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.237881,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.256105,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.27433,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.292553,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.31078,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.329002,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.347231,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.36548,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.38368,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.401903,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.420128,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.438349,0.112767
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.456579,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.4748,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.493029,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.511253,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.529478,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.547699,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.565928,0.112767
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.584156,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.602404,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.6206,0.112633
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.638828,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.657051,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.675278,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.693501,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.71175,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.72995,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.748177,0.1128
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.766399,0.112667
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.784649,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.802853,0.112767
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.821075,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.839302,0.1127
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.857525,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.875751,0.112733
/Users/cwrs/Documents/GitHub/feox_mals/data-raw/proteins/2022-02-02_blank2_BSmethod.txt,blank,2022-02-02,UV254_2,19.893972,0.112767
